Wall_Arc_90_02,-9,1.788139E-07,6,-0.7071068,0,0,0.7071068
Floor_Small_01,4.5,3.161153E-06,10.5,-0.7071068,0,0,0.7071068
Floor_Small_01,4.5,0,10.5,0,0,0,1
red_square_drone_door (3),-14.94,2.84,-6.83,0,0.8535327,0,-0.5210393
Floor_01,0,0,-13.5,0,0,0,1
Floor_01,0,1.704744E-06,-13.5,-0.7071068,0,0,0.7071068
red_square_drone_door (2),-5.41,2.88,-9.13,0,0.9998478,0,-0.01745208
Roof_01,-22.5,0,-4.5,1.152023E-07,0.7071068,0.7071068,-1.152023E-07
Roof_01,-22.5,0,-4.5,0,1,0,-1.629207E-07
Wall_HalfArc_90_02,-9,-2.754348E-07,-13.5,1.770196E-07,0.7071068,0.7071068,-1.770196E-07
Wall_HalfArc_90_02,-9,0,-13.5,0,1,0,-1.629207E-07
Collider_01,-9.015,0,-13.557,0,0.1421797,0,-0.9898409
Collider_02,-10.206,0,-11.4645,0,0.9316913,0,0.3632512
Collider_03,-11.2305,0,-11.211,0,0.791597,0,0.6110436
Wall_Simple_01,4.5,-7.709606E-07,-4.5,1.152023E-07,0.7071067,0.7071068,-1.152023E-07
Wall_Simple_01,4.5,0,-4.5,0,1,0,-1.629207E-07
Roof_01,-22.5,0,0,0,1,0,-1.629207E-07
Roof_01,-22.5,0,-2.257465E-07,1.152023E-07,0.7071068,0.7071068,-1.152023E-07
Roof_01,-27,0,1.5,-0.5,0.5000001,0.5000001,0.5
Roof_01,-27,0,1.5,0,0.7071068,0,0.7071067
Column_01_Top,-11.25,0,-11.25,0,0.7071068,0,0.7071067
Column_01_Top,-11.25,0,-11.25,-0.5,0.5000001,0.5000001,0.5
Collider_04,-9.004499,0,-4.476,0,0.7071068,0,0.7071067
Collider_03,-6.786,0,-4.476,0,-0.6190937,0,-0.7853171
Wall_HalfArc_90_03,-9,3.80236E-07,-4.499998,-0.5,-0.5,-0.5,0.5
Collider_05,-4.477501,0,0.003000498,0,-0.9999999,0,-1.490116E-07
Wall_HalfArc_90_03,-9,0,-4.5,0,-0.7071068,0,0.7071067
Collider_02,-5.73,0,-4.2465,0,0.3740286,0,0.9274172
Collider_01,-4.771501,0,-3.2475,0,0.1201369,0,0.9927573
Floor_01,-4.5,0,-13.5,0,0,0,1
Floor_01,-4.5,1.704744E-06,-13.5,-0.7071068,0,0,0.7071068
mit_poster,-4.64,2.44,8.32,0.5,0.5,-0.5,0.5
Light_01,-32.97,5.7,15.015,0,0,0,1
Roof_01,4.5,0,-9,-0.7071068,0,0,0.7071068
Roof_01,4.5,0,-9,0,0,0,1
Roof_01,-4.5,0,10.5,0,1,0,-1.629207E-07
Roof_01,-4.5,0,10.5,1.152023E-07,0.7071068,0.7071068,-1.152023E-07
Wall_Simple_01,-9,-7.709606E-07,-13.5,-0.5,-0.5,-0.5000001,0.4999999
Wall_Simple_01,-9,0,-13.5,0,-0.7071068,0,0.7071067
Floor_01,-9,1.704744E-06,-4.5,-0.7071068,0,0,0.7071068
Floor_01,-9,0,-4.5,0,0,0,1
Wall_Simple_01,-22.5,0,-4.5,0,0,0,1
Wall_Simple_01,-22.5,-7.709606E-07,-4.5,-0.7071068,0,0,0.7071067
Door_Arch_01,-4.5,0,12,1.152023E-07,0.7071068,0.7071068,-1.152023E-07
Door_Arch_01,-4.5,0,12,0,1,0,-1.629207E-07
Floor_01,-42,0,15,0,0,0,1
Floor_01,-42,1.704744E-06,-3,-0.7071068,0,0,0.7071068
Wall_Simple_01,-46.5,0,19.5,0,0.7071068,0,0.7071067
Roof_01,-42,0,19.5,0,-0.7071068,0,0.7071067
Wall_Simple_01,-42,0,-7.5,0.5000002,0.4999999,0.4999999,-0.5000001
Floor_01,-42,1.704744E-06,6,-0.7071068,0,0,0.7071068
Floor_01,-42,1.704744E-06,-7.5,-0.7071068,0,0,0.7071068
Floor_01,-42,0,-7.5,0,0,0,1
Roof_02,-46.5,5.625,1.5,0,0,1,-1.629207E-07
Roof_02,-46.5,5.625,10.5,0,0,1,-1.629207E-07
Roof_01,-46.5,0,-7.5,0,0.7071068,0,0.7071067
Floor_01,-42,0,10.5,0,0,0,1
Roof_01,-46.5,0,-7.5,-0.5,0.5000001,0.5000001,0.5
Floor_01,-42,0,-3,0,0,0,1
Floor_01,-46.5,5.624998,1.5,1.152023E-07,-0.7071068,0.7071068,-1.152023E-07
Room_Big_Part_02,-42,0,6,0,0,0,1
Floor_01,-42,1.704744E-06,10.5,-0.7071068,0,0,0.7071068
Wall_Simple_01,-46.5,-7.709606E-07,19.5,-0.5,0.5,0.5000001,0.4999999
Floor_01,-46.5,5.624998,6,1.152023E-07,-0.7071068,0.7071068,-1.152023E-07
Floor_01,-46.5,5.624998,10.5,1.152023E-07,-0.7071068,0.7071068,-1.152023E-07
Floor_01,-42,1.704744E-06,15,-0.7071068,0,0,0.7071068
Roof_02,-46.5,5.625,6,0,0,1,-1.629207E-07
Floor_01,-42,1.704744E-06,1.5,-0.7071068,0,0,0.7071068
Roof_01,-42,0,19.5,-0.5,-0.5000001,-0.5000001,0.5
Roof_02,-46.5,5.625,-3,0,0,1,-1.629207E-07
Floor_01,-42,0,6,0,0,0,1
Floor_01,-42,0,1.5,0,0,0,1
Floor_01,-46.5,5.624998,-3,1.152023E-07,-0.7071068,0.7071068,-1.152023E-07
Wall_Simple_01,-42,0,-7.5,0,1,0,-1.629207E-07
red_square_drone_door (5),-20.2,2.67,5.960001,0,1,0,0
red_square_drone_door (4),-17.83,2.67,1.38,0,0.7071068,0,-0.7071068
sprite,-5.41,2.88,-9.13,0,0.6946587,0,-0.7193397
sprite,-14.94,2.84,-6.83,0,0.2351083,0,-0.9719692
sprite,-39.62,2.510287,14.97,0,0.7660446,0,0.6427876
sprite,-17.83,2.67,1.38,0,0,0,-1
sprite,-20.2,2.67,5.960001,0,0.7071068,0,-0.7071068
sprite,-32.45,3.57,3.28,0,0.9827099,0,-0.1851521
sprite,-27.85,2.67,6.470001,0,0.7071068,0,-0.7071068
sprite,-44.96,2.510287,0.9899998,0,0.3469441,0,-0.9378859
sprite,-46.41,2.510287,9.77,0,-0.253665,0,-0.9672922
sprite,0.67,2.04,-4.31,0,0.965032,0,-0.2621322
sprite,0.4226201,2.67,3.165232,0,1,0,0
sprite,-37.67,2.2,-1.17,0,0.9157188,0,-0.4018199
orientation_correction,-32.45,3.57,3.28,0,0.9827099,0,-0.1851521
orientation_correction,-20.2,2.67,5.960001,0,0.7071068,0,-0.7071068
orientation_correction,-17.83,2.67,1.38,0,0,0,-1
orientation_correction,-14.94,2.84,-6.83,0,0.2351083,0,-0.9719692
orientation_correction,-5.41,2.88,-9.13,0,0.6946587,0,-0.7193397
orientation_correction,-39.62,2.510287,14.97,0,0.7660446,0,0.6427876
orientation_correction,0.67,2.04,-4.31,0,0.965032,0,-0.2621322
orientation_correction,-46.41,2.510287,9.77,0,-0.253665,0,-0.9672922
orientation_correction,0.4226201,2.67,3.165232,0,1,0,0
orientation_correction,-37.67,2.2,-1.17,0,0.9157188,0,-0.4018199
orientation_correction,-44.96,2.510287,0.9899998,0,0.3469441,0,-0.9378859
orientation_correction,-27.85,2.67,6.470001,0,0.7071068,0,-0.7071068
